query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits
WP_063859843.1	ARO:3002056	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
WP_063859844.1	ARO:3002057	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
WP_063859845.1	ARO:3002058	1.0	381	0	0	1	381	1	381	1.435e-262	796
WP_063859846.1	ARO:3002061	1.0	381	0	0	1	381	1	381	6.458e-263	797
WP_063859847.1	ARO:3002062	1.0	381	0	0	1	381	1	381	1.435e-262	796
WP_063859848.1	ARO:3002065	1.0	383	0	0	1	383	1	383	2.911e-264	801
WP_063859849.1	ARO:3002066	1.0	381	0	0	1	381	1	381	6.458e-263	797
WP_063859850.1	ARO:3002067	1.0	381	0	0	1	381	1	381	2.907e-263	798
WP_063859851.1	ARO:3002068	1.0	381	0	0	1	381	1	381	2.907e-263	798
WP_063859852.1	ARO:3002069	1.0	381	0	0	1	381	15	395	6.458e-263	797
WP_063859853.1	ARO:3002073	1.0	381	0	0	1	381	1	381	6.458e-263	797
WP_063859854.1	ARO:3002074	1.0	380	0	0	1	380	1	380	6.757999999999999e-262	794
WP_063859855.1	ARO:3002075	1.0	381	0	0	1	381	1	381	6.458e-263	797
WP_063859856.1	ARO:3002076	1.0	381	0	0	1	381	1	381	1.5739999999999998e-261	793
WP_063859857.1	ARO:3002077	1.0	381	0	0	1	381	1	381	1.5739999999999998e-261	793
WP_063859858.1	ARO:3002079	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
WP_063859859.1	ARO:3002080	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
WP_063859860.1	ARO:3002081	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
WP_063859861.1	ARO:3002082	1.0	381	0	0	1	381	1	381	1.3079999999999999e-263	799
WP_063859862.1	ARO:3002084	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
WP_063859863.1	ARO:3002086	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
WP_063859864.1	ARO:3002087	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
WP_063859865.1	ARO:3002088	1.0	381	0	0	1	381	1	381	1.435e-262	796
WP_063859866.1	ARO:3002089	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
WP_063859867.1	ARO:3002090	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
WP_063859868.1	ARO:3002091	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
WP_063859869.1	ARO:3002092	1.0	381	0	0	1	381	1	381	1.435e-262	796
WP_063859870.1	ARO:3002093	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
WP_063859871.1	ARO:3002094	1.0	381	0	0	1	381	1	381	1.435e-262	796
WP_063859872.1	ARO:3002095	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
WP_063859873.1	ARO:3002096	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
WP_063859877.1	ARO:3002098	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
WP_063859888.1	ARO:3002100	1.0	381	0	0	1	381	1	381	1.435e-262	796
WP_063859891.1	ARO:3002102	1.0	381	0	0	1	381	1	381	6.458e-263	797
WP_063859909.1	ARO:3002103	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
WP_063859914.1	ARO:3002106	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
WP_063859915.1	ARO:3002107	1.0	381	0	0	1	381	1	381	6.458e-263	797
WP_063859916.1	ARO:3002108	1.0	381	0	0	1	381	1	381	6.458e-263	797
WP_063859917.1	ARO:3002109	1.0	381	0	0	1	381	1	381	3.4959999999999997e-261	792
WP_063859918.1	ARO:3002110	1.0	381	0	0	1	381	1	381	3.1879999999999996e-262	795
WP_063859919.1	ARO:3002070	1.0	381	0	0	1	381	1	381	7.082999999999999e-262	794
WP_063859921.1	ARO:3001960	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063859922.1	ARO:3001961	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_063859923.1	ARO:3001962	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
WP_063859924.1	ARO:3001970	1.0	292	0	0	1	292	1	292	1.444e-191	586
WP_063859925.1	ARO:3001971	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
WP_063859926.1	ARO:3001972	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_063859927.1	ARO:3001973	1.0	291	0	0	1	291	1	291	1.512e-190	583
WP_063859928.1	ARO:3001974	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063859932.1	ARO:3001981	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_063859945.1	ARO:3001983	1.0	291	0	0	1	291	1	291	7.468999999999999e-190	581
WP_063859946.1	ARO:3001984	1.0	291	0	0	1	291	1	291	3.062e-191	585
WP_063859947.1	ARO:3001985	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
WP_063859948.1	ARO:3001988	1.0	291	0	0	1	291	1	291	1.512e-190	583
WP_063859949.1	ARO:3001989	1.0	291	0	0	1	291	1	291	3.062e-191	585
WP_063859950.1	ARO:3001990	1.0	291	0	0	1	291	1	291	7.468999999999999e-190	581
WP_063859951.1	ARO:3001991	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
WP_063859952.1	ARO:3001992	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
WP_063859953.1	ARO:3001995	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063859954.1	ARO:3001994	1.0	291	0	0	1	291	1	291	1.512e-190	583
WP_063859955.1	ARO:3001997	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063859956.1	ARO:3001999	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
WP_063859957.1	ARO:3002000	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063859958.1	ARO:3002005	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
WP_063859960.1	ARO:3002008	1.0	304	0	0	1	304	1	304	2.441e-200	612
WP_063859961.1	ARO:3002009	1.0	290	0	0	1	290	1	290	3.5199999999999997e-189	579
WP_063859962.1	ARO:3003163	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063859963.1	ARO:3003164	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063859964.1	ARO:3003165	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063859965.1	ARO:3003166	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063859966.1	ARO:3003167	1.0	291	0	0	1	291	1	291	1.512e-190	583
WP_063859967.1	ARO:3001879	1.0	291	0	0	1	291	1	291	1.512e-190	583
WP_063859968.1	ARO:3003168	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_063859969.1	ARO:3003169	1.0	291	0	0	1	291	1	291	1.512e-190	583
WP_063859970.1	ARO:3003646	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063859971.1	ARO:3003647	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063859972.1	ARO:3003648	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063859973.1	ARO:3003650	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063860037.1	ARO:3001881	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
WP_063860038.1	ARO:3001882	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
WP_063860039.1	ARO:3001883	1.0	291	0	0	1	291	1	291	3.062e-191	585
WP_063860040.1	ARO:3001885	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
WP_063860041.1	ARO:3001888	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_063860042.1	ARO:3001890	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063860043.1	ARO:3001891	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063860044.1	ARO:3001893	1.0	291	0	0	1	291	1	291	7.468999999999999e-190	581
WP_063860045.1	ARO:3001896	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
WP_063860046.1	ARO:3001897	1.0	291	0	0	1	291	1	291	1.66e-189	580
WP_063860047.1	ARO:3001898	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063860048.1	ARO:3001899	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063860049.1	ARO:3001900	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_063860050.1	ARO:3001902	1.0	290	0	0	1	290	1	290	1.584e-189	580
WP_063860051.1	ARO:3001903	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_063860052.1	ARO:3001904	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
WP_063860053.1	ARO:3001905	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
WP_063860054.1	ARO:3001906	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
WP_063860055.1	ARO:3001908	1.0	291	0	0	1	291	1	291	3.062e-191	585
WP_063860056.1	ARO:3001909	1.0	291	0	0	1	291	1	291	1.512e-190	583
WP_063860057.1	ARO:3001910	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_063860058.1	ARO:3001911	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_063860059.1	ARO:3001912	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_063860060.1	ARO:3001913	1.0	291	0	0	1	291	1	291	1.512e-190	583
WP_063860061.1	ARO:3001914	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
WP_063860062.1	ARO:3001916	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
WP_063860063.1	ARO:3001918	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
WP_063860064.1	ARO:3001919	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
WP_063860065.1	ARO:3001920	1.0	291	0	0	1	291	1	291	1.66e-189	580
WP_063860066.1	ARO:3001921	1.0	291	0	0	1	291	1	291	1.8219999999999997e-188	577
WP_063860067.1	ARO:3001922	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063860068.1	ARO:3001924	1.0	290	0	0	1	290	1	290	7.127e-190	581
WP_063860069.1	ARO:3001929	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
WP_063860070.1	ARO:3001930	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063860073.1	ARO:3001935	1.0	291	0	0	1	291	1	291	1.66e-189	580
WP_063860074.1	ARO:3001936	1.0	291	0	0	1	291	1	291	1.66e-189	580
WP_063860075.1	ARO:3001937	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
WP_063860076.1	ARO:3001938	1.0	291	0	0	1	291	1	291	1.66e-189	580
WP_063860077.1	ARO:3001939	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
WP_063860078.1	ARO:3001940	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063860079.1	ARO:3001941	1.0	291	0	0	1	291	1	291	8.198e-189	578
WP_063860080.1	ARO:3001942	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_063860081.1	ARO:3001943	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
WP_063860082.1	ARO:3001944	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_063860083.1	ARO:3001945	1.0	291	0	0	1	291	1	291	1.512e-190	583
WP_063860084.1	ARO:3002495	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_063860085.1	ARO:3001946	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_063860086.1	ARO:3001948	1.0	291	0	0	1	291	1	291	3.6889999999999995e-189	579
WP_063860087.1	ARO:3001949	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_063860088.1	ARO:3001950	1.0	291	0	0	1	291	1	291	1.512e-190	583
WP_063860089.1	ARO:3001951	1.0	291	0	0	1	291	1	291	6.806e-191	584
WP_063860090.1	ARO:3001952	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
WP_063860091.1	ARO:3001954	1.0	291	0	0	1	291	1	291	1.512e-190	583
WP_063860092.1	ARO:3001955	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
WP_063860094.1	ARO:3001958	1.0	291	0	0	1	291	1	291	3.3609999999999996e-190	582
WP_063860095.1	ARO:3004780	1.0	324	0	0	1	324	1	324	5.795999999999999e-218	664
WP_063860096.1	ARO:3002141	1.0	379	0	0	1	379	1	379	1.231e-254	773
WP_063860097.1	ARO:3002145	1.0	379	0	0	1	379	1	379	2.734e-254	772
WP_063860098.1	ARO:3002146	1.0	379	0	0	1	379	1	379	2.734e-254	772
WP_063860099.1	ARO:3002147	1.0	379	0	0	1	379	1	379	2.493e-255	775
WP_063860100.1	ARO:3002148	1.0	379	0	0	1	379	1	379	6.074e-254	771
WP_063860101.1	ARO:3002149	1.0	379	0	0	1	379	1	379	5.538999999999999e-255	774
WP_063860102.1	ARO:3002150	1.0	379	0	0	1	379	1	379	1.231e-254	773
WP_063860103.1	ARO:3002133	1.0	379	0	0	1	379	1	379	5.538999999999999e-255	774
WP_063860104.1	ARO:3002151	1.0	379	0	0	1	379	1	379	2.734e-254	772
WP_063860105.1	ARO:3002152	1.0	379	0	0	1	379	1	379	1.231e-254	773
WP_063860155.1	ARO:3002138	1.0	379	0	0	1	379	1	379	2.734e-254	772
WP_063860162.1	ARO:3002135	1.0	379	0	0	1	379	1	379	2.734e-254	772
WP_063860203.1	ARO:3000848	1.0	251	0	0	1	251	1	251	7.348e-170	521
WP_063860216.1	ARO:3000842	1.0	235	0	0	1	235	1	235	1.4770000000000002e-162	499
WP_063860454.1	ARO:3004290	0.989	377	4	0	1	377	1	377	7.745e-259	785
WP_063860467.1	ARO:3003717	1.0	290	0	0	1	290	1	290	1.522e-198	606
WP_063860489.1	ARO:3004789	1.0	295	0	0	1	295	1	295	1.2580000000000001e-194	595
WP_063860490.1	ARO:3004790	1.0	295	0	0	1	295	1	295	1.2580000000000001e-194	595
WP_063860491.1	ARO:3004791	1.0	295	0	0	1	295	1	295	2.7950000000000003e-194	594
WP_063860492.1	ARO:3004792	1.0	295	0	0	1	295	1	295	1.2580000000000001e-194	595
WP_063860493.1	ARO:3004793	1.0	295	0	0	1	295	1	295	6.212e-194	593
WP_063860494.1	ARO:3002155	1.0	382	0	0	1	382	1	382	4.8330000000000005e-258	783
WP_063860497.1	ARO:3002163	1.0	382	0	0	1	382	1	382	2.616e-256	778
WP_063860498.1	ARO:3004797	1.0	294	0	0	1	294	1	294	9.961e-197	601
WP_063860499.1	ARO:3002339	1.0	287	0	0	1	287	1	287	1.253e-190	583
WP_063860500.1	ARO:3002341	1.0	287	0	0	1	287	1	287	3.057e-189	579
WP_063860501.1	ARO:3002342	1.0	287	0	0	1	287	1	287	1.376e-189	580
WP_063860502.1	ARO:3002343	1.0	287	0	0	1	287	1	287	3.057e-189	579
WP_063860503.1	ARO:3002344	1.0	287	0	0	1	287	1	287	6.794e-189	578
WP_063860504.1	ARO:3002345	1.0	287	0	0	1	287	1	287	1.376e-189	580
WP_063860505.1	ARO:3002346	1.0	287	0	0	1	287	1	287	1.376e-189	580
WP_063860506.1	ARO:3002347	1.0	287	0	0	1	287	1	287	1.376e-189	580
WP_063860507.1	ARO:3002350	1.0	287	0	0	1	287	1	287	3.057e-189	579
WP_063860508.1	ARO:3002351	1.0	287	0	0	1	287	1	287	3.057e-189	579
WP_063860509.1	ARO:3002352	1.0	287	0	0	1	287	1	287	1.376e-189	580
WP_063860511.1	ARO:3003181	1.0	287	0	0	1	287	1	287	1.376e-189	580
WP_063860515.1	ARO:3002332	1.0	287	0	0	1	287	1	287	1.376e-189	580
WP_063860518.1	ARO:3002333	1.0	287	0	0	1	287	1	287	1.376e-189	580
WP_063860519.1	ARO:3002337	1.0	287	0	0	1	287	1	287	1.376e-189	580
WP_063860520.1	ARO:3002338	1.0	287	0	0	1	287	1	287	1.376e-189	580
WP_063860522.1	ARO:3003194	1.0	250	0	0	1	250	1	250	7.697999999999999e-169	518
WP_063860523.1	ARO:3000850	1.0	290	0	0	1	290	1	290	3.081e-199	608
WP_063860525.1	ARO:3004802	1.0	290	0	0	1	290	1	290	1.386e-199	609
WP_063860531.1	ARO:3004803	1.0	292	0	0	1	292	1	292	6.854e-200	610
WP_063860536.1	ARO:3004804	1.0	290	0	0	1	290	1	290	3.081e-199	608
WP_063860547.1	ARO:3004806	1.0	292	0	0	1	292	1	292	2.81e-201	614
WP_063860554.1	ARO:3004807	1.0	292	0	0	1	292	1	292	1.264e-201	615
WP_063860559.1	ARO:3004808	1.0	290	0	0	1	290	1	290	3.081e-199	608
WP_063860560.1	ARO:3004213	1.0	290	0	0	1	290	1	290	3.081e-199	608
WP_063860561.1	ARO:3004815	1.0	290	0	0	1	290	1	290	1.386e-199	609
WP_063860562.1	ARO:3004816	1.0	290	0	0	1	290	1	290	3.081e-199	608
WP_063860563.1	ARO:3004817	1.0	290	0	0	1	290	1	290	5.916e-192	587
WP_063860564.1	ARO:3004819	1.0	290	0	0	1	290	1	290	1.3150000000000001e-191	586
WP_063860565.1	ARO:3004820	1.0	290	0	0	1	290	1	290	5.916e-192	587
WP_063860566.1	ARO:3004821	1.0	290	0	0	1	290	1	290	5.916e-192	587
WP_063860567.1	ARO:3004822	1.0	290	0	0	1	290	1	290	5.916e-192	587
WP_063860568.1	ARO:3001860	1.0	292	0	0	1	292	1	292	2.212e-195	597
WP_063860569.1	ARO:3001861	1.0	292	0	0	1	292	1	292	9.951e-196	598
WP_063860571.1	ARO:3003177	1.0	292	0	0	1	292	1	292	2.212e-195	597
WP_063860572.1	ARO:3003142	1.0	292	0	0	1	292	1	292	9.066e-197	601
WP_063860573.1	ARO:3002202	1.0	245	0	0	1	245	1	245	3.0020000000000003e-168	516
WP_063860574.1	ARO:3002203	1.0	246	0	0	1	246	1	246	1.555e-167	514
WP_063860575.1	ARO:3002206	1.0	246	0	0	1	246	1	246	6.369e-169	518
WP_063860576.1	ARO:3002207	1.0	246	0	0	1	246	1	246	2.8649999999999996e-169	519
WP_063860578.1	ARO:3002193	1.0	246	0	0	1	246	1	246	3.1480000000000003e-168	516
WP_063860579.1	ARO:3002211	1.0	246	0	0	1	246	1	246	1.416e-168	517
WP_063860580.1	ARO:3002212	1.0	245	0	0	1	245	1	245	3.0020000000000003e-168	516
WP_063860581.1	ARO:3002213	1.0	246	0	0	1	246	1	246	6.369e-169	518
WP_063860583.1	ARO:3002215	1.0	246	0	0	1	246	1	246	1.416e-168	517
WP_063860584.1	ARO:3002216	1.0	246	0	0	1	246	1	246	1.555e-167	514
WP_063860585.1	ARO:3002218	1.0	246	0	0	1	246	1	246	1.2889999999999999e-169	520
WP_063860586.1	ARO:3002219	1.0	246	0	0	1	246	1	246	6.369e-169	518
WP_063860587.1	ARO:3002220	1.0	246	0	0	1	246	1	246	6.369e-169	518
WP_063860588.1	ARO:3002194	1.0	246	0	0	1	246	1	246	6.997e-168	515
WP_063860589.1	ARO:3002221	1.0	246	0	0	1	246	1	246	1.555e-167	514
WP_063860590.1	ARO:3002223	1.0	246	0	0	1	246	1	246	1.555e-167	514
WP_063860591.1	ARO:3002224	1.0	246	0	0	1	246	1	246	3.1480000000000003e-168	516
WP_063860592.1	ARO:3002226	1.0	246	0	0	1	246	1	246	6.369e-169	518
WP_063860593.1	ARO:3002228	1.0	248	0	0	1	248	1	248	7.002999999999999e-169	518
WP_063860594.1	ARO:3002229	1.0	246	0	0	1	246	1	246	6.997e-168	515
WP_063860598.1	ARO:3002231	1.0	246	0	0	1	246	1	246	1.555e-167	514
WP_063860601.1	ARO:3002232	1.0	245	0	0	1	245	1	245	1.35e-168	517
WP_063860603.1	ARO:3002233	1.0	246	0	0	1	246	1	246	3.4579999999999996e-167	513
WP_063860606.1	ARO:3002234	1.0	246	0	0	1	246	1	246	6.997e-168	515
WP_063860607.1	ARO:3002235	1.0	245	0	0	1	245	1	245	3.0020000000000003e-168	516
WP_063860608.1	ARO:3002236	1.0	245	0	0	1	245	1	245	6.074e-169	518
WP_063860609.1	ARO:3002239	1.0	246	0	0	1	246	1	246	1.555e-167	514
WP_063860610.1	ARO:3003657	1.0	246	0	0	1	246	1	246	3.4579999999999996e-167	513
WP_063860611.1	ARO:3002196	1.0	246	0	0	1	246	1	246	6.997e-168	515
WP_063860612.1	ARO:3003659	1.0	246	0	0	1	246	1	246	6.997e-168	515
WP_063860613.1	ARO:3004823	1.0	246	0	0	1	246	1	246	1.555e-167	514
WP_063860616.1	ARO:3004494	1.0	246	0	0	1	246	1	246	3.4579999999999996e-167	513
WP_063860617.1	ARO:3004495	1.0	246	0	0	1	246	1	246	3.4579999999999996e-167	513
WP_063860619.1	ARO:3002198	1.0	246	0	0	1	246	1	246	1.555e-167	514
WP_063860620.1	ARO:3002256	1.0	239	0	0	1	239	1	239	1.6260000000000002e-163	502
WP_063860621.1	ARO:3002266	1.0	239	0	0	1	239	1	239	3.289e-164	504
WP_063860622.1	ARO:3002267	1.0	243	0	0	1	243	1	243	1.349e-167	514
WP_063860623.1	ARO:3002268	1.0	243	0	0	1	243	1	243	2.9989999999999998e-167	513
WP_063860624.1	ARO:3002269	1.0	239	0	0	1	239	1	239	1.6260000000000002e-163	502
WP_063860625.1	ARO:3002258	1.0	243	0	0	1	243	1	243	2.9989999999999998e-167	513
WP_063860626.1	ARO:3002259	1.0	239	0	0	1	239	1	239	3.6140000000000004e-163	501
WP_063860627.1	ARO:3002260	1.0	242	0	0	1	242	1	242	1.553e-165	508
WP_063860628.1	ARO:3002261	1.0	239	0	0	1	239	1	239	1.48e-164	505
WP_063860629.1	ARO:3002262	1.0	239	0	0	1	239	1	239	6.656000000000001e-165	506
WP_063860630.1	ARO:3002263	1.0	239	0	0	1	239	1	239	1.6260000000000002e-163	502
WP_063860631.1	ARO:3002264	1.0	239	0	0	1	239	1	239	3.289e-164	504
WP_063860632.1	ARO:3002265	1.0	239	0	0	1	239	1	239	1.786e-162	499
WP_063860633.1	ARO:3002320	1.0	293	0	0	1	293	1	293	1.145e-194	595
WP_063860634.1	ARO:3002322	1.0	293	0	0	1	293	1	293	5.152e-195	596
WP_063860635.1	ARO:3002323	1.0	293	0	0	1	293	1	293	1.145e-194	595
WP_063860636.1	ARO:3002324	1.0	291	0	0	1	291	1	291	2.542e-193	591
WP_063860637.1	ARO:3002325	1.0	293	0	0	1	293	1	293	1.145e-194	595
WP_063860638.1	ARO:3002326	1.0	293	0	0	1	293	1	293	2.544e-194	594
WP_063860639.1	ARO:3002327	1.0	293	0	0	1	293	1	293	1.145e-194	595
WP_063860640.1	ARO:3002328	1.0	293	0	0	1	293	1	293	5.152e-195	596
WP_063860641.1	ARO:3002329	1.0	293	0	0	1	293	1	293	1.145e-194	595
WP_063860723.1	ARO:3003180	1.0	293	0	0	1	293	1	293	5.654e-194	593
WP_063860729.1	ARO:3004496	1.0	293	0	0	1	293	1	293	2.318e-195	597
WP_063860797.1	ARO:3002318	1.0	293	0	0	1	293	1	293	5.152e-195	596
WP_063860798.1	ARO:3001857	1.0	381	0	0	1	381	1	381	6.458e-263	797
WP_063860799.1	ARO:3002454	1.0	279	0	0	1	279	1	279	7.433000000000001e-184	563
WP_063860800.1	ARO:3002478	1.0	279	0	0	1	279	1	279	1.652e-183	562
WP_063860820.1	ARO:3002465	1.0	286	0	0	1	286	1	286	6.481999999999999e-189	578
WP_063860821.1	ARO:3002466	1.0	286	0	0	1	286	1	286	6.481999999999999e-189	578
WP_063860822.1	ARO:3002467	1.0	286	0	0	1	286	1	286	6.481999999999999e-189	578
WP_063860823.1	ARO:3002468	1.0	286	0	0	1	286	1	286	3.201e-188	576
WP_063860824.1	ARO:3002470	1.0	286	0	0	1	286	1	286	6.481999999999999e-189	578
WP_063860825.1	ARO:3002471	1.0	286	0	0	1	286	1	286	6.481999999999999e-189	578
WP_063860826.1	ARO:3002456	1.0	286	0	0	1	286	1	286	6.481999999999999e-189	578
WP_063860836.1	ARO:3002177	1.0	381	0	0	1	381	1	381	3.4959999999999997e-261	792
WP_063860837.1	ARO:3002178	1.0	381	0	0	1	381	1	381	3.4959999999999997e-261	792
WP_063860838.1	ARO:3002179	1.0	381	0	0	1	381	1	381	1.5739999999999998e-261	793
WP_063860840.1	ARO:3002168	1.0	381	0	0	1	381	1	381	3.4959999999999997e-261	792
WP_063860841.1	ARO:3002171	1.0	381	0	0	1	381	1	381	7.768e-261	791
WP_063860845.1	ARO:3002183	1.0	382	0	0	1	382	1	382	2.386e-257	781
WP_063860846.1	ARO:3002186	1.0	382	0	0	1	382	1	382	5.3e-257	780
WP_063860847.1	ARO:3002184	1.0	382	0	0	1	382	1	382	5.3e-257	780
WP_063860848.1	ARO:3002188	1.0	383	0	0	1	383	1	383	1.5759999999999998e-262	796
WP_063860849.1	ARO:3002185	1.0	383	0	0	1	383	1	383	9.356e-260	788
WP_063860850.1	ARO:3002189	1.0	383	0	0	1	383	1	383	4.6179999999999997e-259	786
WP_063860852.1	ARO:3003842	1.0	246	0	0	1	246	1	246	2.608e-170	522
WP_063860853.1	ARO:3002360	1.0	270	0	0	1	270	1	270	2.6380000000000002e-182	558
WP_063860854.1	ARO:3002361	1.0	270	0	0	1	270	1	270	1.187e-182	559
WP_063860855.1	ARO:3002362	1.0	270	0	0	1	270	1	270	1.187e-182	559
WP_063860856.1	ARO:3003182	1.0	270	0	0	1	270	1	270	1.187e-182	559
WP_063860857.1	ARO:3003183	1.0	270	0	0	1	270	1	270	1.187e-182	559
WP_063860858.1	ARO:3003663	1.0	270	0	0	1	270	1	270	1.187e-182	559
WP_063860859.1	ARO:3003664	1.0	270	0	0	1	270	1	270	5.339e-183	560
WP_063860860.1	ARO:3000590	1.0	270	0	0	1	270	1	270	2.6380000000000002e-182	558
WP_063860861.1	ARO:3002355	1.0	270	0	0	1	270	1	270	1.187e-182	559
WP_063860889.1	ARO:3002515	1.0	390	0	0	1	390	1	390	1.995e-263	799
WP_063860890.1	ARO:3002516	1.0	390	0	0	1	390	1	390	4.4319999999999995e-263	798
WP_063860891.1	ARO:3002517	1.0	390	0	0	1	390	1	390	9.847e-263	797
WP_063860892.1	ARO:3002518	1.0	390	0	0	1	390	1	390	4.4319999999999995e-263	798
WP_063860893.1	ARO:3002519	1.0	390	0	0	1	390	1	390	8.979000000000001e-264	800
WP_063860894.1	ARO:3002521	1.0	390	0	0	1	390	1	390	9.847e-263	797
WP_063860896.1	ARO:3002418	1.0	286	0	0	1	286	1	286	1.5809999999999998e-187	574
WP_063860897.1	ARO:3002427	1.0	286	0	0	1	286	1	286	3.201e-188	576
WP_063860898.1	ARO:3002428	1.0	286	0	0	1	286	1	286	1.5809999999999998e-187	574
WP_063860899.1	ARO:3002429	1.0	286	0	0	1	286	1	286	3.5139999999999997e-187	573
WP_063860900.1	ARO:3002430	1.0	286	0	0	1	286	1	286	7.114999999999999e-188	575
WP_063860901.1	ARO:3002431	1.0	286	0	0	1	286	1	286	7.114999999999999e-188	575
WP_063860902.1	ARO:3002432	1.0	281	0	0	1	281	1	281	1.653e-184	565
WP_063860903.1	ARO:3002433	1.0	286	0	0	1	286	1	286	3.5139999999999997e-187	573
WP_063860904.1	ARO:3002421	1.0	286	0	0	1	286	1	286	7.114999999999999e-188	575
WP_063860905.1	ARO:3002422	1.0	286	0	0	1	286	1	286	3.5139999999999997e-187	573
WP_063860906.1	ARO:3002424	1.0	286	0	0	1	286	1	286	1.5809999999999998e-187	574
WP_063860907.1	ARO:3002426	1.0	286	0	0	1	286	1	286	1.5809999999999998e-187	574
WP_063860908.1	ARO:3002443	1.0	286	0	0	1	286	1	286	1.5809999999999998e-187	574
WP_063860909.1	ARO:3002444	1.0	286	0	0	1	286	1	286	7.114999999999999e-188	575
