query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits
blaOXA-501	ARO:3001608	0.95	273	14	0	1	273	1	273	2.274e-178	547
blaOXA-501	ARO:3003117	0.946	273	15	0	1	273	1	273	2.066e-177	544
blaOXA-501	ARO:3001729	0.942	273	16	0	1	273	1	273	1.37e-176	542
blaOXA-502	ARO:3001608	0.96	273	11	0	1	273	1	273	1.07e-180	554
blaOXA-502	ARO:3001728	0.942	273	16	0	1	273	1	273	1.37e-176	542
blaOXA-502	ARO:3003117	0.94	273	16	0	1	273	1	273	3.526e-176	541
blaOXA-503	ARO:3001608	0.959	273	11	0	1	273	1	273	2.01e-180	553
blaOXA-503	ARO:3001728	0.936	273	17	0	1	273	1	273	3.203e-175	538
blaOXA-503	ARO:3003117	0.934	273	18	0	1	273	1	273	8.248e-175	537
blaOXA-505	ARO:3001782	0.979	265	6	0	1	265	1	265	3.224e-179	549
blaOXA-505	ARO:3001774	0.976	265	6	0	1	265	1	265	1.1380000000000001e-178	547
blaOXA-505	ARO:3001776	0.975	265	7	0	1	265	1	265	1.56e-178	547
blaOXA-506	ARO:3001608	0.963	273	10	0	1	273	1	273	3.032e-181	555
blaOXA-506	ARO:3001728	0.94	273	16	0	1	273	1	273	4.833e-176	540
blaOXA-506	ARO:3003117	0.938	273	17	0	1	273	1	273	1.2439999999999999e-175	539
blaOXA-507	ARO:3001617	0.96	274	11	0	1	274	1	274	3.1779999999999997e-181	555
blaOXA-507	ARO:3001641	0.959	274	11	0	1	274	1	274	5.97e-181	554
blaOXA-507	ARO:3001638	0.958	274	11	0	1	274	1	274	8.183e-181	554
blaOXA-508	ARO:3001655	0.962	274	10	0	1	274	1	274	1.234e-181	556
blaOXA-508	ARO:3001615	0.96	274	11	0	1	274	1	274	2.319e-181	556
blaOXA-508	ARO:3003637	0.958	274	11	0	1	274	1	274	8.183e-181	554
blaOXA-509	ARO:3001684	0.961	274	11	0	1	274	1	274	1.692e-181	556
blaOXA-509	ARO:3001619	0.96	274	11	0	1	274	1	274	2.319e-181	556
blaOXA-509	ARO:3001683	0.959	274	11	0	1	274	1	274	4.356e-181	555
blaOXA-510	ARO:3001526	0.965	274	10	0	1	274	1	274	2.552e-182	558
blaOXA-510	ARO:3001613	0.962	274	10	0	1	274	1	274	9.006e-182	557
blaOXA-510	ARO:3001619	0.962	274	10	0	1	274	1	274	9.006e-182	557
blaOXA-511	ARO:3001650	0.959	274	11	0	1	274	1	274	4.356e-181	555
blaOXA-511	ARO:3001630	0.957	274	12	0	1	274	1	274	1.537e-180	553
blaOXA-511	ARO:3001685	0.956	274	12	0	1	274	1	274	2.888e-180	552
blaOXA-512	ARO:3001611	0.949	280	14	0	1	280	1	280	9.592e-183	560
blaOXA-512	ARO:3001631	0.947	280	15	0	1	280	1	280	2.469e-182	559
blaOXA-512	ARO:3001583	0.946	280	15	0	1	280	1	280	4.6390000000000004e-182	558
blaOXA-513	ARO:3003611	0.974	275	7	0	1	275	1	275	3.567e-185	567
blaOXA-513	ARO:3001551	0.957	267	11	0	9	275	9	275	9.972e-176	539
blaOXA-513	ARO:3001610	0.914	275	24	0	1	275	1	275	1.748e-171	527
blaOXA-514	ARO:3001607	0.977	265	6	0	1	265	1	265	6.0569999999999995e-179	548
blaOXA-514	ARO:3001782	0.977	265	6	0	1	265	1	265	8.302e-179	548
blaOXA-514	ARO:3001776	0.974	265	7	0	1	265	1	265	4.0160000000000003e-178	546
blaOXA-515	ARO:3001501	0.976	265	6	0	1	265	1	265	1.1380000000000001e-178	547
blaOXA-515	ARO:3001782	0.974	265	7	0	1	265	1	265	4.0160000000000003e-178	546
blaOXA-515	ARO:3001776	0.97	265	8	0	1	265	1	265	1.943e-177	544
blaOXA-516	ARO:3001646	0.951	274	13	0	1	274	1	274	3.596e-179	549
blaOXA-516	ARO:3001627	0.948	274	14	0	1	274	1	274	1.7390000000000003e-178	547
blaOXA-516	ARO:3003120	0.946	274	15	0	1	274	1	274	4.4770000000000004e-178	546
blaOXA-517	ARO:3003594	0.966	263	9	0	1	263	1	263	5.152e-175	537
blaOXA-517	ARO:3001782	0.965	265	9	0	1	263	1	265	2.202e-176	541
blaOXA-517	ARO:3001783	0.964	263	9	0	1	263	1	261	1.327e-174	535
blaOXA-518	ARO:3003621	0.621	245	92	0	1	245	1	244	3.3709999999999997e-93	300
blaOXA-518	ARO:3001476	0.616	245	93	0	1	245	1	244	4.184e-92	297
blaOXA-518	ARO:3001477	0.614	245	94	0	1	245	1	244	7.853e-92	296
blaOXA-519	ARO:3001782	0.979	265	6	0	1	265	1	265	3.224e-179	549
blaOXA-519	ARO:3001776	0.975	265	7	0	1	265	1	265	1.56e-178	547
blaOXA-519	ARO:3001787	0.974	265	7	0	1	265	1	265	2.93e-178	546
blaOXA-520	ARO:3001405	0.948	266	14	0	1	266	1	266	2.608e-173	532
blaOXA-520	ARO:3001502	0.945	266	15	0	1	266	1	266	1.2620000000000001e-172	530
blaOXA-520	ARO:3001499	0.945	266	15	0	1	266	1	266	1.2620000000000001e-172	530
blaOXA-521	ARO:3001650	0.956	274	12	0	1	274	1	274	2.1070000000000003e-180	553
blaOXA-521	ARO:3001630	0.954	274	13	0	1	274	1	274	7.434000000000001e-180	551
blaOXA-521	ARO:3001715	0.954	274	13	0	1	274	1	274	7.434000000000001e-180	551
blaOXA-522	ARO:3001608	0.961	273	11	0	1	273	1	273	7.806e-181	554
blaOXA-522	ARO:3001728	0.938	273	17	0	1	273	1	273	1.2439999999999999e-175	539
blaOXA-522	ARO:3003117	0.936	273	17	0	1	273	1	273	3.203e-175	538
blaOXA-523	ARO:3001619	0.965	274	10	0	1	274	1	274	2.552e-182	558
blaOXA-523	ARO:3001683	0.965	274	10	0	1	274	1	274	2.552e-182	558
blaOXA-523	ARO:3001526	0.962	274	10	0	1	274	1	274	1.234e-181	556
blaOXA-524	ARO:3001619	0.963	274	10	0	1	274	1	274	6.571e-182	557
blaOXA-524	ARO:3001683	0.962	274	10	0	1	274	1	274	1.234e-181	556
blaOXA-524	ARO:3001644	0.961	274	11	0	1	274	1	274	1.692e-181	556
blaOXA-525	ARO:3001484	0.959	274	11	0	1	274	1	274	5.97e-181	554
blaOXA-525	ARO:3001682	0.957	274	12	0	1	274	1	274	1.537e-180	553
blaOXA-525	ARO:3001666	0.954	274	13	0	1	274	1	274	5.4240000000000005e-180	552
blaOXA-526	ARO:3001608	0.946	273	15	0	1	273	1	273	1.507e-177	544
blaOXA-526	ARO:3003117	0.931	273	19	0	1	273	1	273	3.989e-174	535
blaOXA-526	ARO:3001728	0.928	273	20	0	1	273	1	273	1.929e-173	533
blaOXA-527	ARO:3001651	0.892	274	29	0	1	274	1	274	6.838e-166	511
blaOXA-527	ARO:3001650	0.891	274	30	0	1	274	1	274	9.371000000000001e-166	511
blaOXA-527	ARO:3001438	0.89	274	30	0	1	274	1	274	1.76e-165	510
blaOXA-528	ARO:3001486	0.966	274	9	0	1	274	1	274	1.359e-182	559
blaOXA-528	ARO:3003125	0.964	274	10	0	1	274	1	274	3.498e-182	558
blaOXA-528	ARO:3001527	0.961	274	11	0	1	274	1	274	1.692e-181	556
blaOXA-529	ARO:3001438	0.961	274	11	0	1	274	1	274	1.692e-181	556
blaOXA-529	ARO:3001437	0.957	274	12	0	1	274	1	274	1.537e-180	553
blaOXA-529	ARO:3001715	0.954	274	13	0	1	274	1	274	5.4240000000000005e-180	552
blaOXA-530	ARO:3001612	0.963	274	10	0	1	274	1	274	4.794e-182	557
blaOXA-530	ARO:3001668	0.962	274	10	0	1	274	1	274	1.234e-181	556
blaOXA-530	ARO:3001653	0.962	274	10	0	1	274	1	274	1.234e-181	556
blaOXA-531	ARO:3001532	0.959	274	11	0	1	274	1	274	4.356e-181	555
blaOXA-531	ARO:3001566	0.957	274	12	0	1	274	1	274	1.537e-180	553
blaOXA-531	ARO:3001526	0.956	274	12	0	1	274	1	274	2.1070000000000003e-180	553
blaOXA-532	ARO:3001627	0.962	274	10	0	1	274	1	274	1.234e-181	556
blaOXA-532	ARO:3001636	0.962	274	10	0	1	274	1	274	1.234e-181	556
blaOXA-532	ARO:3003147	0.959	274	11	0	1	274	1	274	5.97e-181	554
blaOXA-533	ARO:3001608	0.951	273	13	0	1	273	1	273	1.6590000000000001e-178	547
blaOXA-533	ARO:3001728	0.944	273	15	0	1	273	1	273	5.319e-177	543
blaOXA-533	ARO:3003117	0.942	273	16	0	1	273	1	273	1.877e-176	541
blaOXA-534	ARO:3001396	0.952	276	13	0	1	276	1	276	8.99e-181	554
blaOXA-534	ARO:3001399	0.947	276	15	0	1	276	1	276	1.1189999999999999e-179	551
blaOXA-534	ARO:3001793	0.946	276	15	0	1	276	1	276	1.5339999999999999e-179	550
blaOXA-536	ARO:3001615	0.959	274	11	0	1	274	1	274	5.97e-181	554
blaOXA-536	ARO:3001667	0.957	274	12	0	1	274	1	274	1.537e-180	553
blaOXA-536	ARO:3001635	0.957	274	12	0	1	274	1	274	1.537e-180	553
blaOXA-537	ARO:3001678	0.918	276	23	0	1	276	1	276	5.716e-173	531
blaOXA-537	ARO:3001676	0.916	276	23	0	1	276	1	276	1.074e-172	531
blaOXA-537	ARO:3001677	0.912	276	24	0	1	276	1	276	9.753000000000001e-172	528
blaOXA-538	ARO:3001776	0.973	265	7	0	1	265	1	265	5.505e-178	545
blaOXA-538	ARO:3001782	0.972	265	7	0	1	265	1	265	1.034e-177	544
blaOXA-538	ARO:3001607	0.97	265	8	0	1	265	1	265	1.943e-177	544
blaOXA-545	ARO:3001650	0.962	274	10	0	1	274	1	274	9.006e-182	557
blaOXA-545	ARO:3001715	0.96	274	11	0	1	274	1	274	3.1779999999999997e-181	555
blaOXA-545	ARO:3001685	0.959	274	11	0	1	274	1	274	5.97e-181	554
blaOXA-546	ARO:3001501	0.976	265	6	0	1	265	1	265	1.1380000000000001e-178	547
blaOXA-546	ARO:3001782	0.974	265	7	0	1	265	1	265	4.0160000000000003e-178	546
blaOXA-546	ARO:3001776	0.97	265	8	0	1	265	1	265	1.943e-177	544
blaOXA-547	ARO:3001782	0.972	265	7	0	1	265	1	265	7.545e-178	545
blaOXA-547	ARO:3001774	0.97	265	8	0	1	265	1	265	2.663e-177	543
blaOXA-547	ARO:3001776	0.969	265	8	0	1	265	1	265	3.65e-177	543
blaOXA-548	ARO:3001501	0.75	290	66	0	1	290	1	265	6.752e-142	443
blaOXA-548	ARO:3001607	0.748	290	67	0	1	290	1	265	1.7369999999999998e-141	441
blaOXA-548	ARO:3001776	0.747	290	67	0	1	290	1	265	2.3799999999999998e-141	441
blaOXA-549	ARO:3001501	0.749	290	66	0	1	290	1	265	9.252e-142	442
blaOXA-549	ARO:3001607	0.747	290	67	0	1	290	1	265	2.3799999999999998e-141	441
blaOXA-549	ARO:3001776	0.747	290	67	0	1	290	1	265	3.262e-141	441
blaOXA-550	ARO:3001501	0.743	290	68	0	1	290	1	265	2.958e-140	438
blaOXA-550	ARO:3001607	0.741	290	68	0	1	290	1	265	7.61e-140	437
blaOXA-550	ARO:3001776	0.74	290	69	0	1	290	1	265	1.0429999999999999e-139	436
blaOXA-551	ARO:3001607	0.803	262	47	0	34	295	24	265	1.623e-138	433
blaOXA-551	ARO:3001776	0.802	262	48	0	34	295	24	265	2.224e-138	433
blaOXA-551	ARO:3001782	0.802	262	48	0	34	295	24	265	2.224e-138	433
blaOXA-552	ARO:3001501	0.747	290	67	0	1	290	1	265	2.3799999999999998e-141	441
blaOXA-552	ARO:3001607	0.746	290	67	0	1	290	1	265	6.124e-141	440
blaOXA-552	ARO:3001776	0.745	290	67	0	1	290	1	265	8.391e-141	439
blaOXA-553	ARO:3001501	0.735	295	70	0	1	295	1	265	5.602e-141	440
blaOXA-553	ARO:3001607	0.734	295	70	0	1	295	1	265	1.441e-140	439
blaOXA-553	ARO:3001776	0.733	295	70	0	1	295	1	265	1.974e-140	439
blaOXA-554	ARO:3001486	0.965	274	10	0	1	274	1	274	1.862e-182	559
blaOXA-554	ARO:3003125	0.963	274	10	0	1	274	1	274	4.794e-182	557
blaOXA-554	ARO:3001576	0.962	274	10	0	1	274	1	274	1.234e-181	556
blaOXA-555	ARO:3001612	0.963	274	10	0	1	274	1	274	4.794e-182	557
blaOXA-555	ARO:3001526	0.963	274	10	0	1	274	1	274	4.794e-182	557
blaOXA-555	ARO:3001444	0.963	274	10	0	1	274	1	274	6.571e-182	557
blaOXA-556	ARO:3001526	0.963	274	10	0	1	274	1	274	6.571e-182	557
blaOXA-556	ARO:3001613	0.96	274	11	0	1	274	1	274	2.319e-181	556
blaOXA-556	ARO:3001619	0.96	274	11	0	1	274	1	274	2.319e-181	556
blaOXA-557	ARO:3001629	0.962	274	10	0	1	274	1	274	9.006e-182	557
blaOXA-557	ARO:3001686	0.962	274	10	0	1	274	1	274	1.234e-181	556
blaOXA-557	ARO:3001687	0.96	274	11	0	1	274	1	274	3.1779999999999997e-181	555
blaOXA-558	ARO:3001619	0.966	274	9	0	1	274	1	274	9.912e-183	559
blaOXA-558	ARO:3001683	0.965	274	10	0	1	274	1	274	1.862e-182	559
blaOXA-558	ARO:3001526	0.963	274	10	0	1	274	1	274	4.794e-182	557
blaOXA-559	ARO:3001526	0.963	274	10	0	1	274	1	274	6.571e-182	557
blaOXA-559	ARO:3001613	0.96	274	11	0	1	274	1	274	2.319e-181	556
blaOXA-559	ARO:3001619	0.96	274	11	0	1	274	1	274	2.319e-181	556
blaOXA-560	ARO:3001525	0.966	274	9	0	1	274	1	274	9.912e-183	559
blaOXA-560	ARO:3001486	0.965	274	10	0	1	274	1	274	1.862e-182	559
blaOXA-560	ARO:3003125	0.963	274	10	0	1	274	1	274	4.794e-182	557
blaOXA-561	ARO:3001598	0.966	274	9	0	1	274	1	274	1.359e-182	559
blaOXA-561	ARO:3001612	0.953	274	13	0	1	274	1	274	1.0189999999999999e-179	551
blaOXA-561	ARO:3001444	0.953	274	13	0	1	274	1	274	1.3969999999999999e-179	550
blaOXA-562	ARO:3001688	0.953	274	13	0	1	274	1	274	1.3969999999999999e-179	550
blaOXA-562	ARO:3001627	0.951	274	13	0	1	274	1	274	3.596e-179	549
blaOXA-562	ARO:3003147	0.95	274	14	0	1	274	1	274	4.928e-179	549
blaOXA-563	ARO:3001729	0.949	273	14	0	1	273	1	273	4.2720000000000004e-178	546
blaOXA-563	ARO:3003117	0.944	273	15	0	1	273	1	273	5.319e-177	543
blaOXA-563	ARO:3001728	0.944	273	15	0	1	273	1	273	5.319e-177	543
blaOXA-564	ARO:3001608	0.957	273	12	0	1	273	1	273	7.093e-180	551
blaOXA-564	ARO:3001728	0.939	273	17	0	1	273	1	273	9.078e-176	539
blaOXA-564	ARO:3003117	0.937	273	17	0	1	273	1	273	2.3369999999999998e-175	538
blaOXA-566	ARO:3001782	0.975	265	7	0	1	265	1	265	1.56e-178	547
blaOXA-566	ARO:3001774	0.973	265	7	0	1	265	1	265	5.505e-178	545
blaOXA-566	ARO:3001776	0.972	265	7	0	1	265	1	265	7.545e-178	545
blaOXA-60b	ARO:3001808	0.953	271	13	0	1	271	1	271	1.001e-177	545
blaOXA-60b	ARO:3005326	0.918	271	22	0	1	271	1	271	6.3689999999999996e-170	522
blaOXA-60b	ARO:3003600	0.909	269	24	0	1	269	1	269	1.685e-166	512
blaOXA-60c	ARO:3005326	0.927	271	20	0	1	271	1	271	7.717000000000001e-172	528
blaOXA-60c	ARO:3003600	0.919	269	22	0	1	269	1	269	1.087e-168	519
blaOXA-60c	ARO:3001808	0.918	271	22	0	1	271	1	271	8.729e-170	522
blaOXA-60d	ARO:3005326	0.917	271	22	0	1	271	1	271	1.1959999999999998e-169	522
blaOXA-60d	ARO:3001808	0.909	271	25	0	1	271	1	271	7.204000000000001e-168	516
blaOXA-60d	ARO:3003600	0.909	269	24	0	1	269	1	269	1.685e-166	512
blaOXA-SHE	ARO:3001813	0.935	289	19	0	1	289	1	289	1.425e-185	569
blaOXA-SHE	ARO:3001812	0.605	261	103	0	29	289	5	265	1.0330000000000001e-95	309
blaOXA-SHE	ARO:3003128	0.601	261	104	0	29	289	5	265	9.329e-95	306
blaOXY-1-5	ARO:3002390	0.935	290	19	0	1	290	1	290	3.087e-186	571
blaOXY-1-5	ARO:3002391	0.933	290	19	0	1	290	1	290	1.089e-185	569
blaOXY-1-5	ARO:3002389	0.93	290	20	0	1	290	1	290	7.219e-185	567
blaPAM-1	ARO:3000582	0.629	265	98	0	19	283	26	290	1.406e-102	329
blaPAM-1	ARO:3000853	0.404	257	148	0	36	284	37	293	9.138e-52	182
blaPAM-1	ARO:3000856	0.376	257	156	0	33	283	31	287	6.028e-46	165
blaPAU-1	ARO:3002244	0.452	245	133	0	42	285	40	284	2.567e-58	201
blaPAU-1	ARO:3002255	0.452	245	133	0	42	285	40	284	2.567e-58	201
blaPAU-1	ARO:3002249	0.45	245	134	0	42	285	40	284	6.555e-58	200
blaPLA-3A	ARO:3001032	0.722	284	79	0	1	284	3	286	3.636e-132	415
blaPLA-3A	ARO:3000926	0.721	284	79	0	1	284	3	286	4.982e-132	414
blaPLA-3A	ARO:3002438	0.719	284	80	0	1	284	1	284	1.2810000000000002e-131	413
blaPLA-4A	ARO:3001032	0.719	284	80	0	1	284	3	286	1.7560000000000001e-131	413
blaPLA-4A	ARO:3002452	0.718	284	80	0	1	284	1	284	2.4050000000000004e-131	412
blaPLA-4A	ARO:3000926	0.718	284	80	0	1	284	3	286	2.4050000000000004e-131	412
blaPLA-5A	ARO:3002438	0.724	284	78	0	1	284	1	284	1.032e-132	416
blaPLA-5A	ARO:3002452	0.723	284	78	0	1	284	1	284	1.414e-132	416
blaPLA-5A	ARO:3000926	0.723	284	78	0	1	284	3	286	1.414e-132	416
blaPLA-6A	ARO:3001032	0.726	284	78	0	1	284	3	286	2.9269999999999997e-133	418
blaPLA-6A	ARO:3000926	0.726	284	78	0	1	284	3	286	4.011e-133	417
blaPLA-6A	ARO:3002452	0.725	284	78	0	1	284	1	284	5.4959999999999995e-133	417
blaPLA1a	ARO:3001032	0.726	284	78	0	1	284	3	286	4.011e-133	417
blaPLA1a	ARO:3000926	0.725	284	78	0	1	284	3	286	5.4959999999999995e-133	417
blaPLA1a	ARO:3002452	0.724	284	78	0	1	284	1	284	1.032e-132	416
blaPLA2a	ARO:3002438	0.722	284	79	0	1	284	1	284	2.654e-132	415
blaPLA2a	ARO:3002452	0.722	284	79	0	1	284	1	284	3.636e-132	415
blaPLA2a	ARO:3002437	0.721	284	79	0	1	284	1	284	4.982e-132	414
blaPME-1	ARO:3002008	0.429	237	131	0	42	278	45	274	1.435e-51	182
blaPME-1	ARO:3002482	0.415	269	152	0	9	277	8	267	1.0360000000000001e-56	197
blaPME-1	ARO:3003564	0.393	261	155	0	42	302	53	308	4.396e-50	178
blaRAHN-1	ARO:3004793	0.758	294	71	0	1	294	1	294	6.665e-146	454
blaRAHN-1	ARO:3004792	0.757	294	71	0	1	294	1	294	1.251e-145	454
blaRAHN-1	ARO:3004788	0.757	294	71	0	1	294	1	294	1.251e-145	454
blaRAHN-2	ARO:3004793	0.751	294	73	0	1	294	1	294	2.92e-144	450
blaRAHN-2	ARO:3004792	0.75	294	73	0	1	294	1	294	5.482e-144	449
blaRAHN-2	ARO:3004788	0.75	294	73	0	1	294	1	294	5.482e-144	449
blaSFC-1	ARO:3004753	0.711	294	84	0	1	294	1	293	2.8029999999999997e-134	422
blaSFC-1	ARO:3002380	0.661	284	96	0	12	295	11	294	9.669999999999999e-118	374
blaSFC-1	ARO:3002382	0.657	284	97	0	12	295	11	294	8.746e-117	371
blaSFO-1	ARO:3004793	0.916	295	25	0	1	295	1	295	6.655e-185	567
blaSFO-1	ARO:3004790	0.915	295	25	0	1	295	1	295	1.713e-184	566
blaSFO-1	ARO:3004791	0.912	295	26	0	1	295	1	295	6.044e-184	564
blaSGM-1	ARO:3004444	0.46	255	136	0	60	312	30	284	2.37e-62	214
blaSGM-1	ARO:3002385	0.451	254	138	0	61	312	28	281	3.4889999999999996e-60	208
blaSGM-1	ARO:3002386	0.448	254	139	0	61	312	28	281	1.2149999999999999e-59	206
blaSGM-2	ARO:3002385	0.449	254	138	0	49	300	28	281	5.793e-60	207
blaSGM-2	ARO:3002386	0.446	254	139	0	49	300	28	281	2.019e-59	205
blaSGM-2	ARO:3002387	0.443	254	140	0	49	300	28	281	7.038e-59	203
blaSGM-4	ARO:3002385	0.443	254	140	0	49	300	28	281	9.616e-59	203
blaSGM-4	ARO:3002386	0.44	254	141	0	49	300	28	281	3.35e-58	201
blaSGM-4	ARO:3002387	0.438	254	141	0	49	300	28	281	1.167e-57	200
blaSGM-5	ARO:3004444	0.465	255	135	0	65	317	30	284	2.3350000000000002e-63	217
blaSGM-5	ARO:3002385	0.442	254	140	0	66	317	28	281	2.392e-58	203
blaSGM-5	ARO:3002386	0.44	254	141	0	66	317	28	281	8.314e-58	201
blaSGM-6	ARO:3004444	0.475	255	132	0	65	317	30	284	2.162e-65	223
blaSGM-6	ARO:3002385	0.452	254	138	0	66	317	28	281	2.231e-60	209
blaSGM-6	ARO:3002386	0.449	254	138	0	66	317	28	281	7.764e-60	207
blaSGM-7	ARO:3004444	0.47	255	134	0	65	317	30	284	1.923e-64	220
blaSGM-7	ARO:3002385	0.445	254	139	0	66	317	28	281	6.8779999999999995e-59	204
blaSGM-7	ARO:3002386	0.442	254	140	0	66	317	28	281	2.392e-58	203
blaSHV-12	ARO:3001121	0.936	286	18	0	1	286	1	286	1.021e-183	563
blaSHV-12	ARO:3001119	0.936	286	18	0	1	286	1	286	1.021e-183	563
blaSHV-12	ARO:3001072	0.933	286	19	0	1	286	1	286	3.6030000000000002e-183	561
blaSHV-132	ARO:3001059	0.935	286	19	0	1	286	1	286	1.918e-183	562
blaSHV-132	ARO:3001152	0.933	286	19	0	1	286	1	286	4.938e-183	561
blaSHV-132	ARO:3001167	0.932	286	19	0	1	286	1	286	6.767e-183	561
blaSHV-187	ARO:3001086	0.937	281	18	0	1	281	6	286	8.296e-181	554
blaSHV-187	ARO:3001059	0.937	281	18	0	1	281	6	286	8.296e-181	554
blaSHV-187	ARO:3001152	0.936	281	18	0	1	281	6	286	2.136e-180	553
blaSHV-190	ARO:3001094	0.935	286	19	0	1	286	1	286	1.918e-183	562
blaSHV-190	ARO:3001124	0.933	286	19	0	1	286	1	286	3.6030000000000002e-183	561
blaSHV-190	ARO:3005241	0.933	286	19	0	1	286	1	286	4.938e-183	561
blaSHV-191	ARO:3001085	0.933	286	19	0	1	286	1	286	4.938e-183	561
blaSHV-191	ARO:3001159	0.929	286	20	0	1	286	1	286	3.272e-182	559
blaSHV-191	ARO:3005234	0.929	286	20	0	1	286	1	286	3.272e-182	559
blaSPU-1	ARO:3004766	0.538	285	129	0	9	289	6	290	1.695e-89	291
blaSPU-1	ARO:3004768	0.52	290	138	0	1	289	1	290	4.843e-87	284
blaSPU-1	ARO:3003203	0.507	297	141	0	3	289	4	300	2.329e-86	282
blaSST-1	ARO:3002493	0.943	378	21	0	1	378	1	378	1.3860000000000002e-246	750
blaSST-1	ARO:3002494	0.942	378	22	0	1	378	1	378	3.567e-246	749
blaSST-1	ARO:3005150	0.647	376	131	0	5	377	6	381	1.344e-153	481
blaTEM-97	ARO:3000904	0.945	286	16	0	1	286	1	286	6.588e-186	569
blaTEM-97	ARO:3001029	0.945	286	16	0	1	286	1	286	6.588e-186	569
blaTEM-97	ARO:3000949	0.943	286	16	0	1	286	1	286	2.325e-185	568
blaTEM-98	ARO:3001029	0.947	286	15	0	1	286	1	286	1.867e-186	571
blaTEM-98	ARO:3000873	0.946	286	15	0	1	286	1	286	4.807e-186	570
blaTEM-98	ARO:3000971	0.945	286	16	0	1	286	1	286	6.588e-186	569
blaTEM-99	ARO:3000900	0.945	286	16	0	1	286	1	286	6.588e-186	569
blaTEM-99	ARO:3000939	0.943	286	16	0	1	286	1	286	1.696e-185	568
blaTEM-99	ARO:3000946	0.943	286	16	0	1	286	1	286	2.325e-185	568
blaTER-1	ARO:3005261	0.702	283	84	0	2	284	4	286	3.0539999999999997e-127	400
blaTER-1	ARO:3000926	0.702	283	84	0	2	284	4	286	3.0539999999999997e-127	400
blaTER-1	ARO:3001015	0.701	283	84	0	2	284	4	286	4.185e-127	400
blaTER-2	ARO:3005261	0.715	283	80	0	2	284	4	286	2.992e-130	409
blaTER-2	ARO:3000926	0.715	283	80	0	2	284	4	286	2.992e-130	409
blaTER-2	ARO:3001015	0.714	283	81	0	2	284	4	286	4.099e-130	408
blaVHH-1	ARO:3003174	0.825	280	49	0	1	280	1	280	4.4660000000000004e-154	477
blaVHH-1	ARO:3003175	0.823	280	49	0	1	280	1	280	8.387000000000001e-154	477
blaVHH-1	ARO:3003150	0.823	280	49	0	1	280	1	280	1.149e-153	476
blaVHW-1	ARO:3003174	0.819	279	50	0	1	279	1	278	5.071e-152	472
blaVHW-1	ARO:3003175	0.818	279	50	0	1	279	1	278	9.522e-152	471
blaVHW-1	ARO:3003150	0.817	279	51	0	1	279	1	278	1.305e-151	471
blaVIM-40	ARO:3002274	0.958	266	11	0	1	266	1	266	1.682e-175	538
blaVIM-40	ARO:3002307	0.957	266	11	0	1	266	1	266	4.33e-175	537
blaVIM-40	ARO:3003179	0.956	266	12	0	1	266	1	266	5.935e-175	537
blaVIM-41	ARO:3002272	0.955	266	12	0	1	266	1	266	8.134e-175	536
blaVIM-41	ARO:3002280	0.953	266	12	0	1	266	1	266	2.094e-174	535
blaVIM-41	ARO:3002285	0.953	266	12	0	1	266	1	266	2.87e-174	535
blaVIM-44	ARO:3002272	0.955	266	12	0	1	266	1	266	8.134e-175	536
blaVIM-44	ARO:3002280	0.953	266	12	0	1	266	1	266	2.094e-174	535
blaVIM-44	ARO:3002285	0.953	266	12	0	1	266	1	266	2.87e-174	535
blaVIM-45	ARO:3002272	0.953	266	12	0	1	266	1	266	2.094e-174	535
blaVIM-45	ARO:3002280	0.952	266	13	0	1	266	1	266	5.392e-174	534
blaVIM-45	ARO:3002285	0.951	266	13	0	1	266	1	266	7.391e-174	533
blaVIM-46	ARO:3002272	0.954	266	12	0	1	266	1	266	1.528e-174	535
blaVIM-46	ARO:3002280	0.952	266	13	0	1	266	1	266	3.934e-174	534
blaVIM-46	ARO:3002285	0.952	266	13	0	1	266	1	266	5.392e-174	534
blaVIM-47	ARO:3002283	0.958	266	11	0	1	266	1	266	1.682e-175	538
blaVIM-47	ARO:3002298	0.907	266	25	0	1	266	1	266	3.883e-164	505
blaVIM-47	ARO:3002296	0.903	266	26	0	1	266	1	266	2.574e-163	503
blaVIM-48	ARO:3002272	0.958	258	11	0	1	258	1	258	7.948e-170	522
blaVIM-48	ARO:3002280	0.956	258	11	0	1	258	1	258	2.046e-169	521
blaVIM-48	ARO:3002285	0.956	258	11	0	1	258	1	258	2.805e-169	520
blaVIM-49	ARO:3002275	0.955	266	12	0	1	266	1	266	1.115e-174	536
blaVIM-49	ARO:3002308	0.95	266	13	0	1	266	1	266	1.013e-173	533
blaVIM-49	ARO:3002298	0.944	266	15	0	1	266	1	266	2.37e-172	529
blaVIM-50	ARO:3002294	0.952	266	13	0	1	266	1	266	3.934e-174	534
blaVIM-50	ARO:3002281	0.95	266	13	0	1	266	1	266	1.013e-173	533
blaVIM-50	ARO:3002272	0.948	266	14	0	1	266	1	266	2.608e-173	532
blaVIM-51	ARO:3002272	0.957	266	11	0	1	266	1	266	4.33e-175	537
blaVIM-51	ARO:3002280	0.955	266	12	0	1	266	1	266	1.115e-174	536
blaVIM-51	ARO:3002285	0.954	266	12	0	1	266	1	266	1.528e-174	535
blaVIM-52	ARO:3002271	0.953	266	12	0	1	266	1	266	2.87e-174	535
